id,post_id,analysis_kind,status,model,adapter_version,prompt_version,content_level,attempt_count,retry_count,started_at,finished_at,prompt_eval_count,eval_count,total_duration_ns,comments_sent
2907,1059,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:49:51.339871Z,2026-08-30T02:49:52.522273Z,2379,131,1152791159,0
2908,1060,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:49:52.541954Z,2026-08-30T02:49:53.416871Z,2372,94,846631598,0
2909,1061,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:49:53.436488Z,2026-08-30T02:49:54.847919Z,2429,154,1378916483,0
2910,1062,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:49:54.874135Z,2026-08-30T02:49:55.924986Z,2375,115,1018334314,0
2911,1063,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:49:55.950761Z,2026-08-30T02:49:57.027889Z,2432,115,1046969157,0
2912,1064,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:49:57.061415Z,2026-08-30T02:49:58.103370Z,2410,112,1013005928,0
2913,1065,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:49:58.129334Z,2026-08-30T02:49:59.255473Z,2388,123,1097588432,0
2914,1066,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:49:59.274583Z,2026-08-30T02:50:00.488988Z,2453,132,1184983460,0
2915,1067,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:00.509141Z,2026-08-30T02:50:01.329398Z,2367,87,790797507,0
2916,1068,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:01.350061Z,2026-08-30T02:50:02.792027Z,2456,153,1410878057,0
2917,1069,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:02.825156Z,2026-08-30T02:50:04.045587Z,2387,134,1180085258,0
2918,1070,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:04.093695Z,2026-08-30T02:50:04.963546Z,2368,94,840403182,0
2919,1071,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:04.986841Z,2026-08-30T02:50:05.745073Z,2370,81,730006918,0
2920,1072,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:05.785216Z,2026-08-30T02:50:06.800274Z,2420,108,984902473,0
2921,1073,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:06.825272Z,2026-08-30T02:50:07.905250Z,2383,116,1038178777,0
2922,1074,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:07.978851Z,2026-08-30T02:50:08.957602Z,2383,105,935992867,0
2923,1075,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:08.992072Z,2026-08-30T02:50:09.969807Z,2379,104,945293383,0
2924,1076,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:09.989799Z,2026-08-30T02:50:10.983478Z,2378,105,965326359,0
2925,1077,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:11.004651Z,2026-08-30T02:50:12.309448Z,2395,141,1277734112,0
2926,1078,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:12.330183Z,2026-08-30T02:50:13.050251Z,2362,75,691975583,0
2927,1079,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:13.071319Z,2026-08-30T02:50:13.837677Z,2365,80,738296496,0
2928,1080,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:13.856144Z,2026-08-30T02:50:14.998890Z,2378,124,1111636274,0
2929,1081,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:15.019690Z,2026-08-30T02:50:15.997788Z,2382,106,949315328,0
2930,1082,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:16.017088Z,2026-08-30T02:50:16.953798Z,2383,100,908635248,0
2931,1083,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:16.972683Z,2026-08-30T02:50:18.210014Z,2383,137,1209122899,0
2932,1084,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:18.256092Z,2026-08-30T02:50:19.650784Z,2443,149,1336245676,0
2933,1085,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:19.669948Z,2026-08-30T02:50:20.473110Z,2363,86,773384196,0
2934,1086,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:20.492574Z,2026-08-30T02:50:21.447862Z,2387,103,925754645,0
2935,1087,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:21.476523Z,2026-08-30T02:50:22.510890Z,2443,111,1004202007,0
2936,1088,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:22.531908Z,2026-08-30T02:50:24.104647Z,2385,171,1511360739,0
2937,1089,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:24.141307Z,2026-08-30T02:50:25.008980Z,2376,89,818373134,0
2938,1090,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:25.029009Z,2026-08-30T02:50:26.341315Z,2415,143,1265155197,0
2939,1091,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:26.368096Z,2026-08-30T02:50:27.207635Z,2365,85,810675356,0
2940,1092,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:27.230938Z,2026-08-30T02:50:28.236419Z,2385,109,967515940,0
2941,1093,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:28.261732Z,2026-08-30T02:50:29.475138Z,2378,133,1173274352,0
2942,1094,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:29.495833Z,2026-08-30T02:50:30.580436Z,2392,118,1055555231,0
2943,1095,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:30.603661Z,2026-08-30T02:50:31.371029Z,2376,82,738643290,0
2944,1096,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:31.390740Z,2026-08-30T02:50:32.406575Z,2410,110,986735732,0
2945,1097,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:32.428876Z,2026-08-30T02:50:33.527651Z,2405,118,1060493733,0
2946,1098,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:33.547582Z,2026-08-30T02:50:34.694831Z,2389,126,1118544677,0
2947,1099,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:34.718384Z,2026-08-30T02:50:35.764552Z,2371,114,1016874335,0
2948,1100,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:35.783643Z,2026-08-30T02:50:36.788562Z,2381,109,975908893,0
2949,1101,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:36.807885Z,2026-08-30T02:50:37.877460Z,2388,112,1014677166,0
2950,1102,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:37.920231Z,2026-08-30T02:50:39.138117Z,2380,134,1188364289,0
2951,1103,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:39.163984Z,2026-08-30T02:50:40.292490Z,2382,122,1084621677,0
2952,1104,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:40.350953Z,2026-08-30T02:50:41.330280Z,2375,102,918411311,0
2953,1105,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:41.386334Z,2026-08-30T02:50:42.308172Z,2375,100,893188090,0
2954,1106,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:42.353684Z,2026-08-30T02:50:43.197823Z,2374,91,815332165,0
2955,1107,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:43.226049Z,2026-08-30T02:50:44.406678Z,2374,129,1153126491,0
2956,1108,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:44.445509Z,2026-08-30T02:50:46.004098Z,2409,171,1510089239,0
2957,1109,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:46.058304Z,2026-08-30T02:50:47.063273Z,2371,108,963636253,0
2958,1110,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:47.081919Z,2026-08-30T02:50:47.921370Z,2371,88,792888774,0
2959,1111,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:47.943577Z,2026-08-30T02:50:49.009272Z,2399,111,1001158385,0
2960,1112,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:49.028142Z,2026-08-30T02:50:50.210942Z,2402,127,1142424098,0
2961,1113,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:50.232806Z,2026-08-30T02:50:51.003473Z,2373,76,715611935,0
2962,1114,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:51.207320Z,2026-08-30T02:50:51.960768Z,2369,78,722393743,0
2963,1115,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:51.983408Z,2026-08-30T02:50:53.185506Z,2394,130,1171097319,0
2964,1116,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:53.205398Z,2026-08-30T02:50:54.397293Z,2432,127,1162678135,0
2965,1117,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:54.414967Z,2026-08-30T02:50:56.050906Z,2426,180,1605882145,0
2966,1118,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:56.069702Z,2026-08-30T02:50:57.325018Z,2421,136,1224677051,0
2967,1119,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:57.352066Z,2026-08-30T02:50:58.040010Z,2367,72,658054464,0
2968,1120,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T02:50:58.058667Z,2026-08-30T02:50:59.251515Z,2399,130,1159764658,0
2969,1042,opportunity_probe,succeeded,qwen3:14b,ollama-investigator-v2-structured-schema,opportunity-report-v1-ollama-v1,feed_card,1,0,2026-08-30T02:53:21.501709Z,2026-08-30T02:54:53.611636Z,2171,851,16529208931,
2970,1061,opportunity_probe,succeeded,qwen3:14b,ollama-investigator-v2-structured-schema,opportunity-report-v1-ollama-v1,feed_card,1,0,2026-08-30T02:53:21.501709Z,2026-08-30T02:55:06.961638Z,2166,911,13315174035,
2971,1014,opportunity_probe,succeeded,qwen3:14b,ollama-investigator-v2-structured-schema,opportunity-report-v1-ollama-v1,feed_card,1,0,2026-08-30T02:53:21.501709Z,2026-08-30T02:55:20.296826Z,2184,907,13300329327,
2972,1012,opportunity_probe,succeeded,qwen3:14b,ollama-investigator-v2-structured-schema,opportunity-report-v1-ollama-v1,feed_card,1,0,2026-08-30T02:53:21.501709Z,2026-08-30T02:55:33.554724Z,2272,889,13222144348,
2973,1108,opportunity_probe,succeeded,qwen3:14b,ollama-investigator-v2-structured-schema,opportunity-report-v1-ollama-v1,feed_card,1,0,2026-08-30T02:53:21.501709Z,2026-08-30T02:55:44.958317Z,2159,761,11372099391,
2974,1068,opportunity_probe,succeeded,qwen3:14b,ollama-investigator-v2-structured-schema,opportunity-report-v1-ollama-v1,feed_card,1,0,2026-08-30T02:53:21.501709Z,2026-08-30T02:55:57.134301Z,2209,822,12131629883,
2975,1121,triage,succeeded,qwen3:14b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T03:08:25.453315Z,2026-08-30T03:08:54.763432Z,2460,203,29278526935,0
2976,1122,triage,succeeded,qwen3:14b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T03:08:54.782087Z,2026-08-30T03:08:56.386055Z,2385,107,1572273151,0
2977,1121,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T03:08:56.422186Z,2026-08-30T03:09:14.293325Z,2460,186,17837908635,0
2978,1121,opportunity_probe,succeeded,qwen3:14b,ollama-investigator-v2-structured-schema,opportunity-report-v1-ollama-v1,feed_card,1,0,2026-08-30T03:16:25.616216Z,2026-08-30T03:17:03.509403Z,2216,938,37852238096,
2982,1123,triage,succeeded,qwen3:14b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T04:14:45.449139Z,2026-08-30T04:15:15.256400Z,2419,189,29773021619,0
2983,1124,triage,succeeded,qwen3:14b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T04:15:15.284726Z,2026-08-30T04:15:17.696463Z,2443,167,2377279103,0
2984,1125,triage,succeeded,qwen3:14b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T04:15:17.715243Z,2026-08-30T04:15:19.443849Z,2423,118,1695987787,0
2985,1123,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T04:15:19.486370Z,2026-08-30T04:15:36.461724Z,2419,112,16944826723,0
2986,1124,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-30T04:15:36.483271Z,2026-08-30T04:15:37.997014Z,2443,167,1481807587,0
2987,1123,opportunity_probe,succeeded,qwen3:14b,ollama-investigator-v2-structured-schema,opportunity-report-v1-ollama-v1,feed_card,1,0,2026-08-30T04:23:25.619918Z,2026-08-30T04:26:54.373708Z,2220,941,39754896009,
2988,1124,opportunity_probe,succeeded,qwen3:14b,ollama-investigator-v2-structured-schema,opportunity-report-v1-ollama-v1,feed_card,1,0,2026-08-30T04:23:25.619918Z,2026-08-30T04:27:07.021496Z,2238,861,12611816819,
2989,1126,triage,succeeded,qwen3:14b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-31T00:15:25.453739Z,2026-08-31T00:15:53.684950Z,2386,113,28199429090,0
2990,1127,triage,succeeded,qwen3:14b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-31T00:15:53.707049Z,2026-08-31T00:15:55.223227Z,2397,104,1486419493,0
2991,1128,triage,succeeded,qwen3:14b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-31T00:15:55.243888Z,2026-08-31T00:15:57.582534Z,2412,163,2305653138,0
2992,1129,triage,succeeded,qwen3:14b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-31T00:15:57.602295Z,2026-08-31T00:15:59.283010Z,2376,114,1652838121,0
2993,1130,triage,succeeded,qwen3:14b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-31T00:15:59.302662Z,2026-08-31T00:16:01.076214Z,2379,122,1744381767,0
2994,1131,triage,succeeded,qwen3:14b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-31T00:16:01.095732Z,2026-08-31T00:16:02.695493Z,2369,110,1571996362,0
2995,1132,triage,succeeded,qwen3:14b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-31T00:16:02.713784Z,2026-08-31T00:16:04.647831Z,2402,133,1905579578,0
2996,1133,triage,succeeded,qwen3:14b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-31T00:16:04.669678Z,2026-08-31T00:16:07.459948Z,2448,194,2748575460,0
2997,1128,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-31T00:16:07.495360Z,2026-08-31T00:16:24.830273Z,2412,126,17305522694,0
2998,1133,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-31T00:16:24.849626Z,2026-08-31T00:16:26.185933Z,2448,145,1305171156,0
2999,1133,opportunity_probe,succeeded,qwen3:14b,ollama-investigator-v2-structured-schema,opportunity-report-v1-ollama-v1,feed_card,1,0,2026-08-31T00:20:25.607401Z,2026-08-31T00:20:42.232163Z,2177,853,16584420209,
3000,1128,opportunity_probe,succeeded,qwen3:14b,ollama-investigator-v2-structured-schema,opportunity-report-v1-ollama-v1,feed_card,1,0,2026-08-31T00:20:25.607401Z,2026-08-31T00:20:55.177987Z,2215,874,12900127326,
3001,1134,triage,succeeded,qwen3:14b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-31T00:26:25.466287Z,2026-08-31T00:26:30.904998Z,2390,132,5408420451,0
3002,1135,triage,succeeded,qwen3:14b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-31T00:26:30.926271Z,2026-08-31T00:26:32.626830Z,2361,118,1671478997,0
3003,1136,triage,succeeded,qwen3:14b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-31T00:26:32.646710Z,2026-08-31T00:26:34.363126Z,2413,117,1684813088,0
3004,1136,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-31T00:26:34.396829Z,2026-08-31T00:26:39.558431Z,2413,126,5133052303,0
3005,1136,opportunity_probe,succeeded,qwen3:14b,ollama-investigator-v2-structured-schema,opportunity-report-v1-ollama-v1,feed_card,1,0,2026-08-31T00:32:25.601280Z,2026-08-31T00:33:02.234421Z,2141,824,36587727859,
3006,1137,triage,succeeded,qwen3:14b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-31T00:38:25.448888Z,2026-08-31T00:38:30.729430Z,2400,118,5249942284,0
3007,1138,triage,succeeded,qwen3:14b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-31T00:38:30.754369Z,2026-08-31T00:38:33.092014Z,2430,162,2303647682,0
3008,1139,triage,succeeded,qwen3:14b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-31T00:38:33.115887Z,2026-08-31T00:38:34.538518Z,2368,98,1393322750,0
3009,1140,triage,succeeded,qwen3:14b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-31T00:38:34.559976Z,2026-08-31T00:38:36.344273Z,2416,123,1754832902,0
3010,1141,triage,succeeded,qwen3:14b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-31T00:38:36.369012Z,2026-08-31T00:38:38.410444Z,2408,141,2010297923,0
3011,1138,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-31T00:38:38.444688Z,2026-08-31T00:38:54.762531Z,2430,108,16287796734,0
3012,1141,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-31T00:38:54.783833Z,2026-08-31T00:38:56.117023Z,2408,147,1301192898,0
3013,1141,opportunity_probe,succeeded,qwen3:14b,ollama-investigator-v2-structured-schema,opportunity-report-v1-ollama-v1,feed_card,1,0,2026-08-31T00:44:25.614637Z,2026-08-31T00:44:41.198474Z,2200,856,15544847364,
3014,1138,opportunity_probe,succeeded,qwen3:14b,ollama-investigator-v2-structured-schema,opportunity-report-v1-ollama-v1,feed_card,1,0,2026-08-31T00:44:25.614637Z,2026-08-31T00:44:57.109220Z,2228,1081,15878473952,
3015,1142,triage,succeeded,qwen3:14b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-31T01:13:25.449533Z,2026-08-31T01:13:54.282972Z,2428,116,28771868578,0
3016,1143,triage,succeeded,qwen3:14b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-31T01:46:25.448422Z,2026-08-31T01:46:51.768036Z,2418,141,26285386193,0
3017,1143,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-31T01:46:51.802656Z,2026-08-31T01:47:09.324606Z,2418,157,17488990145,0
3018,1143,opportunity_probe,succeeded,qwen3:14b,ollama-investigator-v2-structured-schema,opportunity-report-v1-ollama-v1,feed_card,1,0,2026-08-31T01:52:25.609326Z,2026-08-31T01:53:01.763836Z,2214,801,36103964121,
3019,1144,triage,succeeded,qwen3:14b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-31T01:58:25.450740Z,2026-08-31T01:58:30.892586Z,2384,111,5411820010,0
3020,1145,triage,succeeded,qwen3:14b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-31T01:58:30.913195Z,2026-08-31T01:58:32.738432Z,2441,124,1797401662,0
3021,1146,triage,succeeded,qwen3:14b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-31T02:09:25.470802Z,2026-08-31T02:09:52.248830Z,2422,197,26737761358,0
3022,1146,verification,succeeded,qwen3:8b,ollama-adapter-v4-unit-score-normalization,taxonomy-v1-ollama-v13-unit-score-contract,feed_card,1,0,2026-08-31T02:09:52.288993Z,2026-08-31T02:10:09.775408Z,2422,144,17445658532,0
3023,1146,opportunity_probe,succeeded,qwen3:14b,ollama-investigator-v2-structured-schema,opportunity-report-v1-ollama-v1,feed_card,1,0,2026-08-31T02:15:25.618680Z,2026-08-31T02:16:02.926564Z,2212,888,37262114209,
